Flooring,ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,LivingArea,DaysOnMarket,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,Dataset
222.0,0,0,1139554735,2025-11-03,424990.0,34.698357,-118.114325,1504.0,3,1139554735,616.0,18.0,1,2.0,1976.0,2.0,406.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,175.0,736.0,0.0,7405.2,Train
134.0,0,0,1139551857,2025-11-03,1119000.0,37.80414085,-122.22498969,1210.0,14,1139551857,894.0,0.0,1,4.0,1923.0,1.0,554.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,242.0,1149.0,0.0,5000.0,Train
221.0,1,0,1139551856,2025-11-03,242500.0,37.321062,-120.494698,1099.0,9,1139551856,894.0,23.0,1,2.0,1983.0,2.0,477.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,209.0,1367.0,0.0,6305.0,Train
131.0,1,0,1139393553,2025-11-03,1310000.0,33.611165,-117.670031,1320.0,4,1139393553,275.0,29.0,1,2.0,1967.0,2.0,488.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,300.0,570.0,28.33,7072.0,Train
221.0,0,0,1139337603,2025-11-03,799000.0,32.701450699999995,-117.02733700000002,1608.0,6,1139337603,375.0,38.0,1,4.0,1969.0,2.0,694.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,373.0,0.0,7100.0,Train
220.0,0,0,1137655464,2025-11-03,1040000.0,37.9203661,-121.74665144,3417.0,2,1137655464,894.0,6.0,1,3.0,2004.0,3.0,95.0,4.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,916.0,0.0,6771.0,Train
221.0,0,0,1138371911,2025-11-03,625000.0,33.999872,-118.298704,2044.0,10,1138371911,459.0,18.0,0,0.0,1909.0,2.0,443.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,37.0,0.0,6692.0,Train
171.0,0,0,1110773041,2025-11-03,455000.0,37.348062,-120.62502,1855.0,182,1110773041,894.0,23.0,1,6.0,2020.0,3.0,45.0,4.0,1.0,0,1.0,2.0,4.0,0,3.0,211.0,1340.0,95.0,6557.0,Train
224.0,0,0,1138381198,2025-11-03,1600000.0,37.88659722,-122.11638644,1444.0,8,1138381198,894.0,6.0,1,2.0,1951.0,2.0,384.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,1.0,1013.0,0.0,10000.0,Train
224.0,0,0,1135679292,2025-11-03,1100000.0,37.97472555,-122.12468944,1917.0,18,1135679292,894.0,6.0,1,2.0,1951.0,2.0,468.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1041.0,0.0,29600.0,Train
137.0,1,0,1111840311,2025-11-03,970000.0,34.170823,-118.952674,1771.0,155,1111840311,726.0,57.0,0,3.0,1984.0,2.0,528.0,3.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,200.0,0.0,10018.0,Train
135.0,0,0,1108400975,2025-11-03,669990.0,34.097793,-117.631283,1619.0,207,1108400975,272.0,37.0,1,2.0,2025.0,3.0,824.0,3.0,1.0,0,2.0,12.0,0.0,1,2.0,365.0,289.0,248.0,1712.0,Train
221.0,1,1,1136789500,2025-11-03,900000.0,33.822114,-116.524136,1375.0,6,1136789500,165.0,34.0,1,2.0,1961.0,2.0,581.0,3.0,1.0,0,1.0,2.0,1.0,0,2.0,256.0,417.0,0.0,9583.0,Train
217.0,0,0,1136310242,2025-11-03,519000.0,33.704588,-116.259163,1650.0,39,1136310242,149.0,34.0,1,2.0,2004.0,2.0,341.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,393.0,0.0,6970.0,Train
221.0,1,1,1136303050,2025-11-03,609900.0,33.9913,-117.045529,2239.0,17,1136303050,123.0,34.0,1,2.0,2020.0,3.0,114.0,4.0,1.0,0,2.0,12.0,1.0,0,2.0,396.0,438.0,212.0,6098.0,Train
221.0,1,0,1136302065,2025-11-03,2828000.0,34.082133,-118.488023,1960.0,19,1136302065,434.0,18.0,0,2.0,1956.0,3.0,443.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,49.0,100.0,11324.0,Train
221.0,0,0,1111943922,2025-11-03,639000.0,34.87512,-120.407376,1355.0,116,1111943922,755.0,43.0,1,2.0,1988.0,2.0,725.0,3.0,1.0,1,2.0,12.0,2.0,0,2.0,248.0,718.0,69.0,5663.0,Train
220.0,0,0,1136076586,2025-11-03,2300000.0,37.497152,-122.25406692,1460.0,11,1136076586,275.0,42.0,1,1.0,1948.0,2.0,692.0,3.0,1.0,1,1.0,18.0,0.0,0,1.0,253.0,857.0,0.0,5397.0,Train
189.0,1,0,1135831144,2025-11-03,1279000.0,36.96676029,-122.03207926,1254.0,80,1135831144,275.0,45.0,1,2.0,1998.0,3.0,722.0,3.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,1275.0,140.0,2744.0,Train
218.0,0,0,1135771103,2025-11-03,1380000.0,37.33401951,-121.79387693,1259.0,13,1135771103,894.0,44.0,1,4.0,1973.0,2.0,700.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1313.0,0.0,5940.0,Train
171.0,0,0,1135765908,2025-11-03,489000.0,34.480843,-117.202312,1940.0,13,1135765908,406.0,37.0,1,2.0,1971.0,3.0,31.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,430.0,0.0,19502.0,Train
221.0,1,0,1135759356,2025-11-03,915000.0,34.271204,-117.2049,2615.0,11,1135759356,134.0,37.0,1,2.0,1984.0,3.0,390.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,290.0,456.0,0.0,15420.0,Train
134.0,0,0,1135705810,2025-11-03,1584900.0,37.0035061,-121.5774693,3366.0,94,1135705810,275.0,44.0,1,2.0,2025.0,5.0,282.0,5.0,1.0,0,1.0,18.0,0.0,0,2.0,126.0,1260.0,307.0,6720.0,Train
221.0,1,0,1135758311,2025-11-03,673000.0,33.822548,-116.47821,2283.0,46,1135758311,167.0,34.0,1,2.0,2004.0,3.0,135.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,403.0,220.0,6970.0,Train
104.0,1,0,1135758139,2025-11-03,452500.0,34.488240999999995,-117.31553,1995.0,14,1135758139,929.0,37.0,1,4.0,2003.0,3.0,838.0,5.0,1.0,1,1.0,2.0,5.0,0,2.0,371.0,477.0,0.0,10270.0,Train
222.0,1,0,1135757357,2025-11-03,410000.0,34.695546,-118.121147,1227.0,14,1135757357,616.0,18.0,0,2.0,1957.0,2.0,406.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,13.0,736.0,0.0,6768.0,Train
64.0,1,0,1135735710,2025-11-03,660000.0,33.67457,-116.217548,1678.0,4,1135735710,149.0,34.0,1,2.0,2022.0,3.0,341.0,2.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,393.0,245.0,3920.0,Train
221.0,0,0,1135734108,2025-11-03,3500000.0,37.55847296,-122.33171786,2710.0,6,1135734108,275.0,42.0,0,2.0,1930.0,3.0,709.0,3.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,885.0,0.0,7317.0,Train
224.0,1,0,1135723138,2025-11-03,2050000.0,34.179375,-118.65828,2445.0,27,1135723138,947.0,18.0,1,4.0,1966.0,3.0,883.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,189.0,222.0,0.0,13513.0,Train
221.0,1,0,1135717037,2025-11-03,520000.0,34.69791,-118.185667,1851.0,12,1135717037,616.0,18.0,1,2.0,2007.0,2.0,406.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,44.0,737.0,0.0,9592.0,Train
221.0,1,0,1135714079,2025-11-03,1100000.0,34.0479,-118.1232,1456.0,18,1135714079,231.0,18.0,1,2.0,1954.0,2.0,502.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,6.0,273.0,0.0,7906.0,Train
96.0,1,1,1135714075,2025-11-03,1340000.0,34.210534,-118.640544,2414.0,21,1135714075,946.0,18.0,1,5.0,1976.0,3.0,855.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,189.0,195.0,0.0,15664.0,Train
137.0,0,0,1136946821,2025-11-03,1200000.0,37.83004617,-122.22305228,3395.0,18,1136946821,894.0,0.0,1,2.0,2003.0,4.0,554.0,5.0,1.0,1,2.0,12.0,0.0,0,2.0,242.0,1178.0,0.0,11313.0,Train
221.0,1,0,1136953214,2025-11-03,950000.0,33.822655,-117.957674,1393.0,2,1136953214,284.0,29.0,1,2.0,1955.0,2.0,22.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,11.0,586.0,0.0,7250.0,Train
107.0,0,1,1134273062,2025-11-03,3795000.0,33.638998,-117.900627,2306.0,9,1134273062,465.0,29.0,1,2.0,1962.0,3.0,178.0,4.0,1.0,1,1.0,5.0,3.0,0,2.0,233.0,544.0,0.0,8448.0,Train
135.0,1,0,1138000105,2025-11-03,770000.0,35.321428999999995,-120.837304,1425.0,11,1138000105,757.0,41.0,1,5.0,1977.0,1.0,449.0,2.0,1.0,0,2.0,12.0,2.0,0,2.0,311.0,694.0,0.0,3123.0,Train
224.0,1,0,1134526812,2025-11-03,1169500.0,34.176385,-118.446179,1926.0,18,1134526812,856.0,18.0,1,1.0,1950.0,2.0,747.0,3.0,1.0,0,1.0,2.0,3.0,0,1.0,189.0,228.0,0.0,6750.0,Train
221.0,1,0,1136790633,2025-11-03,572000.0,34.468056,-117.327072,1944.0,10,1136790633,605.0,37.0,1,2.0,1989.0,2.0,320.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,143.0,452.0,0.0,46173.0,Train
221.0,1,0,1136785387,2025-11-03,624900.0,33.605708,-117.108435,2079.0,15,1136785387,860.0,34.0,1,3.0,2006.0,3.0,875.0,3.0,1.0,1,1.0,2.0,3.0,0,3.0,353.0,531.0,126.0,6098.0,Train
132.0,0,0,1136808276,2025-11-03,677500.0,37.97314262,-121.72864663,1766.0,10,1136808276,894.0,6.0,1,4.0,2007.0,2.0,555.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1062.0,0.0,6841.0,Train
217.0,1,1,1118785354,2025-11-03,840000.0,33.851178999999995,-116.52903,1717.0,92,1118785354,164.0,34.0,0,2.0,2001.0,2.0,581.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,417.0,0.0,7841.0,Train
110.0,0,0,1145660688,2025-11-03,2520000.0,34.150007,-118.349126,2887.0,0,1145660688,892.0,18.0,0,6.0,1940.0,4.0,805.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,242.0,0.0,10642.0,Train
104.0,1,0,1114282648,2025-11-03,1400000.0,33.546107,-117.678145,2202.0,119,1114282648,669.0,29.0,1,3.0,1985.0,3.0,387.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,46.0,565.0,97.0,11200.0,Train
221.0,0,0,1115042202,2025-11-03,615000.0,34.072173,-117.970146,1016.0,66,1115042202,275.0,18.0,1,2.0,1957.0,1.0,55.0,3.0,1.0,0,1.0,2.0,1.0,0,2.0,21.0,250.0,0.0,5164.0,Train
224.0,0,0,1145661568,2025-11-03,725000.0,34.246,-118.435676,1120.0,1,1145661568,407.0,18.0,0,2.0,1952.0,1.0,35.0,2.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,205.0,0.0,13142.0,Train
224.0,1,0,1119959564,2025-11-03,1200000.0,32.77913928,-117.1895925,1335.0,24,1119959564,372.0,38.0,0,4.0,1958.0,2.0,694.0,3.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,370.0,0.0,6900.0,Train
224.0,1,0,1115044275,2025-11-03,2060000.0,34.153811,-118.015705,3490.0,133,1115044275,229.0,18.0,0,4.0,1937.0,5.0,492.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,169.0,0.0,8563.0,Train
221.0,1,0,1114156400,2025-11-03,3104000.0,33.598566,-117.88769,1115.0,139,1114156400,740.0,29.0,1,2.0,1947.0,2.0,531.0,2.0,1.0,1,1.0,2.0,2.0,0,2.0,233.0,558.0,0.0,2450.0,Train
221.0,0,1,1119796982,2025-11-03,655000.0,33.92,-117.547309,1050.0,65,1119796982,112.0,34.0,1,2.0,1962.0,2.0,535.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,75.0,602.0,0.0,6098.0,Train
189.0,1,0,1118832510,2025-11-03,395000.0,34.623152000000005,-117.848952,1300.0,72,1118832510,616.0,18.0,1,2.0,1988.0,2.0,406.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,13.0,736.0,0.0,39112.0,Train
189.0,0,0,1118657725,2025-11-03,838000.0,33.971299,-117.696244,2389.0,96,1118657725,263.0,37.0,1,2.0,2005.0,3.0,148.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,61.0,252.0,0.0,4400.0,Train
224.0,1,0,1118649097,2025-11-03,535000.0,35.668059,-120.95628899999998,1100.0,112,1118649097,790.0,41.0,0,1.0,1989.0,2.0,594.0,2.0,1.0,1,1.0,2.0,2.0,0,1.0,266.0,712.0,0.0,884268.0,Train
195.0,0,0,1119966096,2025-11-03,1250000.0,37.59323099,-121.88607834,1280.0,65,1119966096,894.0,0.0,1,2.0,1930.0,1.0,787.0,2.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1118.0,0.0,34200.0,Train
220.0,0,0,1119198764,2025-11-03,670000.0,33.863412,-118.169893,868.0,60,1119198764,276.0,18.0,0,2.0,1946.0,1.0,437.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,187.0,155.0,0.0,4844.0,Train
221.0,0,0,1115063728,2025-11-03,730000.0,34.283007,-118.877841,1066.0,53,1115063728,850.0,57.0,1,2.0,1959.0,2.0,504.0,3.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,626.0,0.0,5900.0,Train
134.0,1,0,1114638965,2025-11-03,1095000.0,33.835151,-118.272163,2876.0,142,1114638965,36.0,18.0,1,2.0,1962.0,4.0,130.0,7.0,1.0,1,1.0,2.0,3.0,0,2.0,189.0,149.0,0.0,5221.0,Train
135.0,1,0,1119945822,2025-11-03,470000.0,34.067397,-117.1932,1339.0,43,1119945822,122.0,37.0,0,0.0,1956.0,2.0,655.0,3.0,1.0,1,1.0,2.0,3.0,0,0.0,287.0,467.0,0.0,6400.0,Train
221.0,1,0,1115075442,2025-11-03,310000.0,34.910324,-116.98406,1529.0,87,1115075442,426.0,37.0,0,0.0,1965.0,2.0,57.0,3.0,1.0,0,1.0,2.0,4.0,0,0.0,24.0,431.0,0.0,7480.0,Train
217.0,1,0,1119943440,2025-11-03,910000.0,34.038971999999994,-118.179038,804.0,68,1119943440,573.0,18.0,0,6.0,1908.0,2.0,443.0,2.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,56.0,0.0,6681.0,Train
220.0,1,0,1113142289,2025-11-03,2897000.0,34.169238,-118.546063,4573.0,168,1113142289,879.0,18.0,1,0.0,1997.0,5.0,793.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,217.0,0.0,18546.0,Train
0.0,1,0,1114386675,2025-11-03,695000.0,38.379634,-121.435519,2685.0,72,1114386675,894.0,35.0,1,1.0,2004.0,4.0,241.0,4.0,1.0,1,1.0,2.0,4.0,0,1.0,105.0,1481.0,0.0,9519.0,Train
221.0,0,0,1145707287,2025-11-03,690000.0,34.102465,-117.80766,1948.0,0,1145707287,270.0,18.0,1,2.0,2000.0,3.0,695.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,304.0,284.0,298.0,16462.0,Train
221.0,0,0,1119358383,2025-11-03,499000.0,34.077226,-117.364072,1717.0,10,1119358383,126.0,37.0,1,2.0,2020.0,3.0,165.0,3.0,1.0,0,2.0,12.0,0.0,0,2.0,70.0,441.0,164.0,2376.0,Train
131.0,0,0,1118863763,2025-11-03,485000.0,34.486873,-117.199884,2158.0,78,1118863763,406.0,37.0,1,7.0,2006.0,2.0,31.0,4.0,1.0,1,1.0,2.0,4.0,0,3.0,15.0,430.0,0.0,18805.0,Train
221.0,1,0,1119597017,2025-11-03,449500.0,35.289076,-119.068779,1892.0,47,1119597017,420.0,14.0,1,2.0,2020.0,2.0,53.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,20.0,691.0,0.0,7405.0,Train
134.0,1,0,1113121687,2025-11-03,1850000.0,34.168159,-118.033382,2632.0,147,1113121687,242.0,18.0,1,2.0,1956.0,3.0,750.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,265.0,171.0,0.0,15246.0,Train
131.0,1,0,1119019435,2025-11-03,392500.0,34.516199,-117.187851,1438.0,72,1119019435,406.0,37.0,1,12.0,1953.0,2.0,31.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,15.0,429.0,0.0,22500.0,Train
171.0,0,0,1119702038,2025-11-03,870000.0,34.166261,-118.131386,1143.0,12,1119702038,275.0,18.0,0,0.0,1905.0,2.0,593.0,3.0,1.0,1,1.0,2.0,3.0,0,0.0,265.0,177.0,0.0,9617.0,Train
221.0,0,0,1119029544,2025-11-03,1475000.0,34.284403999999995,-119.19505,2422.0,102,1119029544,894.0,57.0,1,3.0,1998.0,3.0,837.0,3.0,1.0,0,1.0,2.0,0.0,0,3.0,364.0,620.0,0.0,6969.0,Train
221.0,1,1,1119660332,2025-11-03,900000.0,33.108934999999995,-117.243944,1764.0,75,1119660332,325.0,38.0,1,2.0,1986.0,3.0,126.0,3.0,1.0,1,2.0,12.0,2.0,0,2.0,312.0,323.0,400.0,21233.0,Train
223.0,1,0,1119930116,2025-11-03,3750000.0,33.052288,-117.294191,2852.0,53,1119930116,332.0,38.0,1,6.0,2021.0,5.0,245.0,5.0,1.0,1,1.0,2.0,0.0,0,2.0,108.0,330.0,0.0,6911.0,Train
220.0,1,0,1113035060,2025-11-03,1233000.0,37.60641922,-122.49296727,2200.0,159,1113035060,275.0,42.0,1,2.0,1978.0,3.0,575.0,4.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,848.0,0.0,8144.0,Train
224.0,0,0,1145668200,2025-11-03,1195000.0,37.62254529,-122.43253317,1290.0,0,1145668200,275.0,42.0,1,2.0,1956.0,2.0,691.0,3.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,855.0,0.0,5793.0,Train
104.0,0,1,1114392287,2025-11-03,649000.0,34.05973,-117.390189,1558.0,75,1114392287,119.0,37.0,1,2.0,1962.0,2.0,81.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,70.0,435.0,0.0,9180.0,Train
221.0,0,1,1114206052,2025-11-03,950000.0,32.63719611,-117.07578812,2022.0,102,1114206052,302.0,38.0,0,3.0,1959.0,4.0,150.0,5.0,1.0,0,2.0,12.0,0.0,0,1.0,364.0,300.0,0.0,7392.0,Train
221.0,0,0,1145644363,2025-11-03,575000.0,33.85042,-118.157984,875.0,0,1145644363,106.0,18.0,1,2.0,1952.0,1.0,404.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,187.0,136.0,0.0,5000.0,Train
221.0,0,0,1119465771,2025-11-03,710000.0,34.12839,-117.441627,2539.0,58,1119465771,118.0,37.0,1,2.0,2016.0,3.0,261.0,3.0,1.0,0,2.0,12.0,3.0,0,2.0,117.0,446.0,0.0,4000.0,Train
221.0,0,0,1118853628,2025-11-03,1150000.0,33.16437,-117.33288600000002,1180.0,36,1118853628,324.0,38.0,0,3.0,1964.0,2.0,126.0,2.0,1.0,1,1.0,2.0,0.0,0,1.0,48.0,322.0,0.0,7405.2,Train
221.0,0,0,1119871095,2025-11-03,775000.0,33.975941,-118.310672,1477.0,43,1119871095,460.0,18.0,0,2.0,1926.0,2.0,443.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,189.0,47.0,0.0,5570.0,Train
171.0,1,1,1114403880,2025-11-03,1560000.0,34.140884,-118.43257,2000.0,113,1114403880,856.0,18.0,1,2.0,1952.0,4.0,747.0,3.0,1.0,1,1.0,2.0,2.0,0,2.0,189.0,234.0,0.0,11626.0,Train
127.0,1,0,1119924276,2025-11-03,2450000.0,37.66051515,-121.77709949,3618.0,31,1119924276,894.0,0.0,1,3.0,1992.0,3.0,426.0,6.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,1028.0,0.0,18808.0,Train
221.0,1,0,1114181330,2025-11-03,3300000.0,33.703919,-117.715782,4108.0,139,1114181330,788.0,29.0,1,3.0,2013.0,6.0,344.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,148.0,539.0,530.0,5654.0,Train
104.0,0,0,1118570933,2025-11-03,825000.0,37.99466044,-121.68585336,3572.0,103,1118570933,894.0,6.0,0,3.0,2019.0,4.0,555.0,5.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,1062.0,0.0,5758.0,Train
86.0,0,0,1118563595,2025-11-03,589900.0,33.657007,-117.155212,1946.0,93,1118563595,860.0,34.0,1,2.0,2010.0,2.0,474.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,268.0,522.0,86.31,7405.0,Train
221.0,0,0,1145441003,2025-11-03,835000.0,32.80169352,-117.06627924,1632.0,0,1145441003,381.0,38.0,1,4.0,1966.0,3.0,694.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,379.0,0.0,11300.0,Train
86.0,1,0,1114438977,2025-11-03,299800.0,33.611634,-116.625316,700.0,151,1114438977,162.0,34.0,0,8.0,1948.0,1.0,513.0,1.0,1.0,1,1.0,2.0,0.0,0,0.0,364.0,514.0,0.0,8712.0,Train
221.0,1,1,1118558554,2025-11-03,1225000.0,33.692723,-117.264231,3508.0,69,1118558554,860.0,34.0,1,3.0,1979.0,5.0,123.0,4.0,1.0,1,1.0,0.0,2.0,0,3.0,172.0,525.0,360.0,18731.0,Train
221.0,0,0,1115111500,2025-11-03,1280000.0,32.71660375,-117.12614182,1696.0,110,1115111500,364.0,38.0,0,2.0,1914.0,3.0,694.0,5.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,362.0,0.0,6389.0,Train
222.0,0,0,1114248964,2025-11-03,505000.0,34.133174,-117.311734,1402.0,39,1114248964,127.0,37.0,1,2.0,1941.0,2.0,690.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,301.0,487.0,0.0,8415.0,Train
221.0,0,0,1145641077,2025-11-03,1500000.0,33.692887,-117.958739,1574.0,0,1145641077,275.0,29.0,1,2.0,1965.0,3.0,269.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,118.0,580.0,0.0,7200.0,Train
175.0,1,1,1118984783,2025-11-03,1695000.0,33.951934,-118.102893,3490.0,0,1118984783,497.0,18.0,0,9.0,1950.0,4.0,216.0,5.0,1.0,1,1.0,2.0,1.0,0,2.0,93.0,74.0,0.0,10485.0,Train
221.0,0,0,1118861079,2025-11-03,370000.0,36.953846,-120.043307,1491.0,82,1118861079,894.0,19.0,1,2.0,2007.0,2.0,456.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,198.0,773.0,0.0,6970.0,Train
221.0,1,1,1118600455,2025-11-03,655000.0,33.682642,-116.224514,2300.0,90,1118600455,149.0,34.0,1,3.0,2021.0,3.0,341.0,3.0,1.0,0,1.0,2.0,4.0,0,3.0,66.0,393.0,166.0,8603.0,Train
189.0,1,1,1115077078,2025-11-03,5000000.0,33.623844,-117.896486,4827.0,143,1115077078,275.0,29.0,1,2.0,1966.0,7.0,531.0,7.0,1.0,1,2.0,12.0,1.0,0,2.0,233.0,557.0,1287.0,7200.0,Train
221.0,1,1,1115077211,2025-11-03,900000.0,34.042691999999995,-118.111233,1813.0,107,1115077211,231.0,18.0,1,1.0,1960.0,3.0,502.0,4.0,1.0,1,2.0,12.0,3.0,0,1.0,6.0,273.0,0.0,7418.0,Train
221.0,0,0,1119030809,2025-11-03,600000.0,34.024589,-118.332405,958.0,56,1119030809,444.0,18.0,0,1.0,1926.0,1.0,443.0,2.0,1.0,0,1.0,2.0,2.0,0,1.0,189.0,20.0,0.0,5299.0,Train
221.0,1,0,1115013731,2025-11-03,695000.0,33.610091,-117.094009,2560.0,98,1115013731,860.0,34.0,1,5.0,2018.0,3.0,875.0,4.0,1.0,0,1.0,2.0,3.0,0,3.0,353.0,531.0,50.0,8712.0,Train
221.0,0,0,1093303862,2025-11-03,1365000.0,33.709956,-118.027534,2488.0,53,1093303862,50.0,29.0,1,2.0,1968.0,2.0,335.0,4.0,1.0,1,2.0,12.0,2.0,0,2.0,146.0,551.0,0.0,6004.0,Train
223.0,0,0,1136791633,2025-11-03,1055000.0,33.823024,-118.098039,1556.0,9,1136791633,111.0,18.0,0,2.0,1953.0,2.0,437.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,187.0,158.0,0.0,5070.0,Train
221.0,0,0,1119597121,2025-11-03,700000.0,33.927331,-118.190072,1040.0,50,1119597121,812.0,18.0,1,1.0,1948.0,2.0,454.0,2.0,1.0,1,1.0,2.0,2.0,0,1.0,197.0,85.0,0.0,6000.0,Train
221.0,1,0,1118533076,2025-11-03,2219000.0,33.738139000000004,-118.320516,4317.0,97,1118533076,66.0,18.0,1,2.0,1962.0,7.0,648.0,7.0,1.0,1,2.0,12.0,3.0,0,2.0,261.0,91.0,0.0,25598.0,Train
221.0,1,0,1115130925,2025-11-03,565000.0,34.535634,-117.199494,2277.0,69,1115130925,406.0,37.0,1,3.0,2025.0,3.0,31.0,4.0,1.0,1,1.0,2.0,4.0,1,3.0,15.0,429.0,0.0,43475.0,Train
224.0,1,0,1118884287,2025-11-03,1510000.0,34.084270000000004,-118.353534,1418.0,36,1118884287,438.0,18.0,0,3.0,1923.0,3.0,443.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,189.0,46.0,0.0,5201.0,Train
192.0,0,0,1119799436,2025-11-03,1377000.0,33.973219,-117.889196,2612.0,85,1119799436,239.0,18.0,1,3.0,1997.0,3.0,681.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,298.0,269.0,219.0,10832.0,Train
221.0,0,0,1145637207,2025-11-03,1210000.0,32.64115577,-116.94091339,2909.0,0,1145637207,306.0,38.0,1,5.0,2005.0,3.0,150.0,4.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,304.0,113.0,7996.0,Train
221.0,1,0,1119117096,2025-11-03,625000.0,32.82699997,-116.53487608,2000.0,74,1119117096,317.0,38.0,1,8.0,1964.0,3.0,608.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,224.0,315.0,0.0,40946.0,Train
131.0,1,0,1119037570,2025-11-03,935000.0,33.876802000000005,-117.348425,3656.0,98,1119037570,114.0,34.0,1,3.0,2017.0,4.0,671.0,5.0,1.0,0,2.0,12.0,1.0,0,3.0,293.0,497.0,80.0,14375.0,Train
222.0,0,0,1119831154,2025-11-03,720000.0,37.95014554,-121.71566473,1973.0,82,1119831154,894.0,6.0,1,3.0,1999.0,2.0,95.0,4.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,916.0,0.0,6500.0,Train
221.0,1,0,1119457168,2025-11-03,1640000.0,34.150258,-117.946089,3880.0,39,1119457168,211.0,18.0,1,3.0,2014.0,4.0,217.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,94.0,167.0,200.0,27252.0,Train
221.0,1,0,1119853327,2025-11-03,695000.0,33.660227,-117.158016,3351.0,71,1119853327,860.0,34.0,1,3.0,2006.0,4.0,474.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,268.0,522.0,86.31,7405.0,Train
